,time,event0,event1,event2
0,0,0.70513713,1.8903599977493286,-0.5624035596847534
1,1,-0.7561233,1.8903599977493286,-0.5624035596847534
2,2,0.55558836,1.8903599977493286,-0.5624035596847534
3,3,-0.2272089,1.8903599977493286,-0.5624035596847534
4,4,-0.83034426,1.8903599977493286,-0.5624035596847534
5,5,-0.41268566,1.8903599977493286,-0.5624035596847534
6,6,-0.80177355,1.8903599977493286,-0.5624035596847534
7,7,0.962997,1.8903599977493286,-0.5624035596847534
8,8,0.5067013,1.8903599977493286,-0.5624035596847534
9,9,-0.5740531,1.8903599977493286,-0.5624035596847534
10,10,0.0,1.8903599977493286,-0.5624035596847534
