,time,event0,event1,event2
0,0,0.9042192,3.6219701766967773,-0.4345250427722931
1,1,0.24154848,3.6219701766967773,-0.4345250427722931
2,2,0.7648544,3.6219701766967773,-0.4345250427722931
3,3,-0.7003058,3.6219701766967773,-0.4345250427722931
4,4,0.5159639,3.6219701766967773,-0.4345250427722931
5,5,0.4832537,3.6219701766967773,-0.4345250427722931
6,6,0.5519008,3.6219701766967773,-0.4345250427722931
7,7,-0.3910808,3.6219701766967773,-0.4345250427722931
8,8,0.7682422,3.6219701766967773,-0.4345250427722931
9,9,-0.17421946,3.6219701766967773,-0.4345250427722931
10,10,0.0,3.6219701766967773,-0.4345250427722931
