,time,event0,event1,event2
0,0,-0.18761578,1.4948594570159912,-0.325137197971344
1,1,-0.84836,1.4948594570159912,-0.325137197971344
2,2,-0.7492818,1.4948594570159912,-0.325137197971344
3,3,-0.0921259,1.4948594570159912,-0.325137197971344
4,4,0.014549581,1.4948594570159912,-0.325137197971344
5,5,0.025390573,1.4948594570159912,-0.325137197971344
6,6,-0.37346882,1.4948594570159912,-0.325137197971344
7,7,-0.12810384,1.4948594570159912,-0.325137197971344
8,8,-0.1873189,1.4948594570159912,-0.325137197971344
9,9,0.6488454,1.4948594570159912,-0.325137197971344
10,10,0.0,1.4948594570159912,-0.325137197971344
