,time,event0,event1,event2
0,0,0.81065387,2.4318253993988037,-0.6593619585037231
1,1,0.7954221,2.4318253993988037,-0.6593619585037231
2,2,-0.29134333,2.4318253993988037,-0.6593619585037231
3,3,-0.79510754,2.4318253993988037,-0.6593619585037231
4,4,-0.48833576,2.4318253993988037,-0.6593619585037231
5,5,-0.54749,2.4318253993988037,-0.6593619585037231
6,6,0.14753123,2.4318253993988037,-0.6593619585037231
7,7,0.82537454,2.4318253993988037,-0.6593619585037231
8,8,0.5637887,2.4318253993988037,-0.6593619585037231
9,9,0.018454026,2.4318253993988037,-0.6593619585037231
10,10,1.0,2.4318253993988037,-0.6593619585037231
