,time,event0,event1,event2
0,0,0.46856013,0.49631670117378235,-0.4319992959499359
1,1,0.8082433,0.49631670117378235,-0.4319992959499359
2,2,0.5153429,0.49631670117378235,-0.4319992959499359
3,3,0.12635392,0.49631670117378235,-0.4319992959499359
4,4,0.6380472,0.49631670117378235,-0.4319992959499359
5,5,0.7907295,0.49631670117378235,-0.4319992959499359
6,6,0.65503234,0.49631670117378235,-0.4319992959499359
7,7,0.7925539,0.49631670117378235,-0.4319992959499359
8,8,-0.5963341,0.49631670117378235,-0.4319992959499359
9,9,0.39113703,0.49631670117378235,-0.4319992959499359
10,10,0.0,0.49631670117378235,-0.4319992959499359
