,time,event0,event1,event2
0,0,-0.1940253,3.6219701766967773,1.0662206411361694
1,1,0.2416915,3.6219701766967773,1.0662206411361694
2,2,0.6965902,3.6219701766967773,1.0662206411361694
3,3,0.574541,3.6219701766967773,1.0662206411361694
4,4,-0.6127223,3.6219701766967773,1.0662206411361694
5,5,-0.84143895,3.6219701766967773,1.0662206411361694
6,6,-0.1097259,3.6219701766967773,1.0662206411361694
7,7,0.042366505,3.6219701766967773,1.0662206411361694
8,8,-0.97969085,3.6219701766967773,1.0662206411361694
9,9,0.5252444,3.6219701766967773,1.0662206411361694
10,10,0.0,3.6219701766967773,1.0662206411361694
