,time,event0,event1,event2
0,0,-0.32388946,1.5814515352249146,0.41815075278282166
1,1,-0.44690612,1.5814515352249146,0.41815075278282166
2,2,0.02318271,1.5814515352249146,0.41815075278282166
3,3,-0.5057725,1.5814515352249146,0.41815075278282166
4,4,0.66909534,1.5814515352249146,0.41815075278282166
5,5,-0.89396715,1.5814515352249146,0.41815075278282166
6,6,0.15456612,1.5814515352249146,0.41815075278282166
7,7,0.16983408,1.5814515352249146,0.41815075278282166
8,8,-0.05172787,1.5814515352249146,0.41815075278282166
9,9,0.87861747,1.5814515352249146,0.41815075278282166
10,10,1.0,1.5814515352249146,0.41815075278282166
