,time,event0,event1,event2
0,0,-0.8926756,1.7516202926635742,-0.6200295686721802
1,1,0.6255927,1.7516202926635742,-0.6200295686721802
2,2,-0.8494242,1.7516202926635742,-0.6200295686721802
3,3,0.028283743,1.7516202926635742,-0.6200295686721802
4,4,0.865946,1.7516202926635742,-0.6200295686721802
5,5,0.21625814,1.7516202926635742,-0.6200295686721802
6,6,-0.73039144,1.7516202926635742,-0.6200295686721802
7,7,-0.86284196,1.7516202926635742,-0.6200295686721802
8,8,0.9821974,1.7516202926635742,-0.6200295686721802
9,9,0.82919085,1.7516202926635742,-0.6200295686721802
10,10,0.0,1.7516202926635742,-0.6200295686721802
